generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.58,8.8457,8.5147,158,200,798
2,323.00,344.75,9.1771,8.4568,146,200,1438
3,294.00,369.24,9.8457,9.0039,167,200,4911
4,326.00,397.92,9.8486,9.1409,153,200,8306
5,357.00,426.47,9.8314,9.2056,135,200,11688
6,395.00,435.49,10.0971,9.2134,135,200,15148
7,415.00,451.40,10.3171,9.3022,159,200,18572
8,426.00,465.71,10.1914,9.4131,145,200,22247
9,450.00,476.36,10.2029,9.5237,144,200,25706
10,456.00,486.15,10.2886,9.6307,149,200,29149
11,460.00,495.01,10.6229,9.7440,143,200,32555
12,467.00,500.78,10.6029,9.8550,148,200,35953
13,469.00,498.79,10.5171,9.8395,150,200,39307
14,475.00,499.82,10.6229,9.8576,147,200,42654
